"Entity"	"Bio_StationID"	"BenSampID"	"Bio_CollDate"	"Bio_Year"	"Bio_Month"	"CollMeth"	"Regional_FinalID"	"OTU"	"Exclude"	"SumOfIndivids"	"TotalInd"	"RelAbund"
"RI DEM"	"RIDEM_370318"	"RIDEM_1242"	8/23/2007 0:00:00	2007	8	"RIDEM_KN_Riffle"	"Hydroptila"	"Hydroptila"	0	8.00	880.00	0.90
"RI DEM"	"RIDEM_370318"	"RIDEM_1242"	8/23/2007 0:00:00	2007	8	"RIDEM_KN_Riffle"	"Maccaffertium"	"Maccaffertium/Stenonema"	0	16.00	880.00	1.81
"RI DEM"	"RIDEM_370318"	"RIDEM_1242"	8/23/2007 0:00:00	2007	8	"RIDEM_KN_Riffle"	"Simulium"	"Simulium"	0	72.00	880.00	8.18
"RI DEM"	"RIDEM_370318"	"RIDEM_1242"	8/23/2007 0:00:00	2007	8	"RIDEM_KN_Riffle"	"Stenelmis"	"Stenelmis"	0	32.00	880.00	3.63
"RI DEM"	"RIDEM_370318"	"RIDEM_1546"	8/22/2008 0:00:00	2008	8	"RIDEM_KN_Riffle"	"Baetis"	"Baetis"	0	10.66	501.33	2.12
"RI DEM"	"RIDEM_370318"	"RIDEM_1546"	8/22/2008 0:00:00	2008	8	"RIDEM_KN_Riffle"	"Cheumatopsyche"	"Cheumatopsyche"	0	10.66	501.33	2.12
"RI DEM"	"RIDEM_370318"	"RIDEM_1546"	8/22/2008 0:00:00	2008	8	"RIDEM_KN_Riffle"	"Chimarra"	"Chimarra"	0	133.33	501.33	26.59
"RI DEM"	"RIDEM_370318"	"RIDEM_1546"	8/22/2008 0:00:00	2008	8	"RIDEM_KN_Riffle"	"Dugesia"	"Tricladida"	0	5.33	501.33	1.06
"RI DEM"	"RIDEM_370318"	"RIDEM_1546"	8/22/2008 0:00:00	2008	8	"RIDEM_KN_Riffle"	"Hydropsyche"	"Ceratopsyche/Hydropsyche"	0	85.33	501.33	17.02
"RI DEM"	"RIDEM_370318"	"RIDEM_1546"	8/22/2008 0:00:00	2008	8	"RIDEM_KN_Riffle"	"Lumbriculidae"	"Lumbriculidae"	0	10.66	501.33	2.12
"RI DEM"	"RIDEM_370318"	"RIDEM_1546"	8/22/2008 0:00:00	2008	8	"RIDEM_KN_Riffle"	"Maccaffertium"	"Maccaffertium/Stenonema"	0	26.66	501.33	5.31
"RI DEM"	"RIDEM_370318"	"RIDEM_1546"	8/22/2008 0:00:00	2008	8	"RIDEM_KN_Riffle"	"Oulimnius"	"Oulimnius"	0	5.33	501.33	1.06
"RI DEM"	"RIDEM_370318"	"RIDEM_1546"	8/22/2008 0:00:00	2008	8	"RIDEM_KN_Riffle"	"Rheocricotopus"	"Rheocricotopus"	0	5.33	501.33	1.06
"RI DEM"	"RIDEM_370318"	"RIDEM_1546"	8/22/2008 0:00:00	2008	8	"RIDEM_KN_Riffle"	"Rheotanytarsus"	"Rheotanytarsus"	0	21.33	501.33	4.25
"RI DEM"	"RIDEM_370318"	"RIDEM_1546"	8/22/2008 0:00:00	2008	8	"RIDEM_KN_Riffle"	"Simulium"	"Simulium"	0	32.00	501.33	6.38
"RI DEM"	"RIDEM_370318"	"RIDEM_1546"	8/22/2008 0:00:00	2008	8	"RIDEM_KN_Riffle"	"Stenelmis"	"Stenelmis"	0	21.33	501.33	4.25
"RI DEM"	"RIDEM_370519"	"RIDEM_1760"	10/8/2008 0:00:00	2008	10	"RIDEM_AS"	"Amnicola limosus"	"Hydrobiidae"	0	16.66	2516.66	2.64
"RI DEM"	"RIDEM_370519"	"RIDEM_1760"	10/8/2008 0:00:00	2008	10	"RIDEM_AS"	"Ancyronyx"	"Ancyronyx"	0	16.66	2516.66	0.66
"RI DEM"	"RIDEM_370519"	"RIDEM_1760"	10/8/2008 0:00:00	2008	10	"RIDEM_AS"	"Brachycentrus"	"Brachycentrus"	0	16.66	2516.66	0.66
"RI DEM"	"RIDEM_370519"	"RIDEM_1760"	10/8/2008 0:00:00	2008	10	"RIDEM_AS"	"Caecidotea communis"	"Caecidotea"	0	166.66	2516.66	6.62
"RI DEM"	"RIDEM_370519"	"RIDEM_1760"	10/8/2008 0:00:00	2008	10	"RIDEM_AS"	"Cheumatopsyche"	"Cheumatopsyche"	0	50.00	2516.66	1.98
"RI DEM"	"RIDEM_370519"	"RIDEM_1760"	10/8/2008 0:00:00	2008	10	"RIDEM_AS"	"Chimarra"	"Chimarra"	0	183.33	2516.66	7.28
"RI DEM"	"RIDEM_370519"	"RIDEM_1760"	10/8/2008 0:00:00	2008	10	"RIDEM_AS"	"Dicrotendipes"	"Dicrotendipes"	0	83.33	2516.66	3.31
"RI DEM"	"RIDEM_370519"	"RIDEM_1760"	10/8/2008 0:00:00	2008	10	"RIDEM_AS"	"Dugesia"	"Tricladida"	0	33.33	2516.66	1.32
"RI DEM"	"RIDEM_370519"	"RIDEM_1760"	10/8/2008 0:00:00	2008	10	"RIDEM_AS"	"Enallagma"	"Coenagrionidae"	0	16.66	2516.66	1.32
"RI DEM"	"RIDEM_370519"	"RIDEM_1760"	10/8/2008 0:00:00	2008	10	"RIDEM_AS"	"Gammarus fasciatus"	"Gammarus"	0	200.00	2516.66	7.94
"RI DEM"	"RIDEM_370519"	"RIDEM_1760"	10/8/2008 0:00:00	2008	10	"RIDEM_AS"	"Hyalella azteca"	"Hyalella"	0	766.66	2516.66	30.46
"RI DEM"	"RIDEM_370519"	"RIDEM_1760"	10/8/2008 0:00:00	2008	10	"RIDEM_AS"	"Ischnura"	"Coenagrionidae"	0	16.66	2516.66	1.32
"RI DEM"	"RIDEM_370519"	"RIDEM_1760"	10/8/2008 0:00:00	2008	10	"RIDEM_AS"	"Leptophlebiidae"	"Leptophlebiidae"	0	33.33	2516.66	1.32
"RI DEM"	"RIDEM_370519"	"RIDEM_1760"	10/8/2008 0:00:00	2008	10	"RIDEM_AS"	"Lyogyrus pupoidea"	"Hydrobiidae"	0	50.00	2516.66	2.64
"RI DEM"	"RIDEM_370519"	"RIDEM_1760"	10/8/2008 0:00:00	2008	10	"RIDEM_AS"	"Lype"	"Lype"	0	16.66	2516.66	0.66
"RI DEM"	"RIDEM_370519"	"RIDEM_1760"	10/8/2008 0:00:00	2008	10	"RIDEM_AS"	"Menetus dilatatus"	"Planorbidae"	0	116.66	2516.66	4.63
"RI DEM"	"RIDEM_370519"	"RIDEM_1760"	10/8/2008 0:00:00	2008	10	"RIDEM_AS"	"Microtendipes"	"Microtendipes"	0	33.33	2516.66	1.32
"RI DEM"	"RIDEM_370519"	"RIDEM_1760"	10/8/2008 0:00:00	2008	10	"RIDEM_AS"	"Parametriocnemus"	"Parametriocnemus"	0	16.66	2516.66	0.66
"RI DEM"	"RIDEM_370519"	"RIDEM_1760"	10/8/2008 0:00:00	2008	10	"RIDEM_AS"	"Paraponyx"	"Lepidoptera"	0	16.66	2516.66	0.66
"RI DEM"	"RIDEM_370519"	"RIDEM_1760"	10/8/2008 0:00:00	2008	10	"RIDEM_AS"	"Physa"	"Physa"	0	16.66	2516.66	0.66
"RI DEM"	"RIDEM_370519"	"RIDEM_1760"	10/8/2008 0:00:00	2008	10	"RIDEM_AS"	"Stenacron"	"Stenacron"	0	16.66	2516.66	0.66
"RI DEM"	"RIDEM_370519"	"RIDEM_1760"	10/8/2008 0:00:00	2008	10	"RIDEM_AS"	"Stenelmis"	"Stenelmis"	0	16.66	2516.66	0.66
"RI DEM"	"RIDEM_370519"	"RIDEM_1760"	10/8/2008 0:00:00	2008	10	"RIDEM_AS"	"Stenochironomus"	"Stenochironomus"	0	16.66	2516.66	0.66
"RI DEM"	"RIDEM_370519"	"RIDEM_1760"	10/8/2008 0:00:00	2008	10	"RIDEM_AS"	"Triaenodes"	"Triaenodes"	0	50.00	2516.66	1.98
"RI DEM"	"RIDEM_370566"	"RIDEM_602"	8/19/2004 0:00:00	2004	8	"RIDEM_KN_Riffle"	"Antocha"	"Antocha"	0	1.00	222.00	0.45
"RI DEM"	"RIDEM_370566"	"RIDEM_602"	8/19/2004 0:00:00	2004	8	"RIDEM_KN_Riffle"	"Beloneuria"	"Beloneuria"	0	1.00	222.00	0.45
"RI DEM"	"RIDEM_370566"	"RIDEM_602"	8/19/2004 0:00:00	2004	8	"RIDEM_KN_Riffle"	"Brachycentrus"	"Brachycentrus"	0	1.00	222.00	0.45
"RI DEM"	"RIDEM_370566"	"RIDEM_602"	8/19/2004 0:00:00	2004	8	"RIDEM_KN_Riffle"	"Ceratopsyche"	"Ceratopsyche/Hydropsyche"	0	4.00	222.00	4.50
"RI DEM"	"RIDEM_370566"	"RIDEM_602"	8/19/2004 0:00:00	2004	8	"RIDEM_KN_Riffle"	"Cheumatopsyche"	"Cheumatopsyche"	0	4.00	222.00	1.80
"RI DEM"	"RIDEM_370566"	"RIDEM_602"	8/19/2004 0:00:00	2004	8	"RIDEM_KN_Riffle"	"Chimarra"	"Chimarra"	0	4.00	222.00	1.80
"RI DEM"	"RIDEM_370566"	"RIDEM_602"	8/19/2004 0:00:00	2004	8	"RIDEM_KN_Riffle"	"Dannella"	"Dannella"	0	9.00	222.00	4.05
"RI DEM"	"RIDEM_370566"	"RIDEM_602"	8/19/2004 0:00:00	2004	8	"RIDEM_KN_Riffle"	"Ferrissia"	"Ferrissia"	0	2.00	222.00	0.90
"RI DEM"	"RIDEM_370566"	"RIDEM_602"	8/19/2004 0:00:00	2004	8	"RIDEM_KN_Riffle"	"Gammarus fasciatus"	"Gammarus"	0	1.00	222.00	0.45
"RI DEM"	"RIDEM_370566"	"RIDEM_602"	8/19/2004 0:00:00	2004	8	"RIDEM_KN_Riffle"	"Goera"	"Goeridae"	0	1.00	222.00	0.45
"RI DEM"	"RIDEM_370566"	"RIDEM_602"	8/19/2004 0:00:00	2004	8	"RIDEM_KN_Riffle"	"Hemerodromia"	"Empididae"	0	1.00	222.00	0.45
"RI DEM"	"RIDEM_370566"	"RIDEM_602"	8/19/2004 0:00:00	2004	8	"RIDEM_KN_Riffle"	"Hydropsyche"	"Ceratopsyche/Hydropsyche"	0	6.00	222.00	4.50
"RI DEM"	"RIDEM_370566"	"RIDEM_602"	8/19/2004 0:00:00	2004	8	"RIDEM_KN_Riffle"	"Lumbriculidae"	"Lumbriculidae"	0	12.00	222.00	5.40
"RI DEM"	"RIDEM_370566"	"RIDEM_602"	8/19/2004 0:00:00	2004	8	"RIDEM_KN_Riffle"	"Lype"	"Lype"	0	27.00	222.00	12.16
"RI DEM"	"RIDEM_370566"	"RIDEM_602"	8/19/2004 0:00:00	2004	8	"RIDEM_KN_Riffle"	"Maccaffertium"	"Maccaffertium/Stenonema"	0	5.00	222.00	2.25
"RI DEM"	"RIDEM_370566"	"RIDEM_602"	8/19/2004 0:00:00	2004	8	"RIDEM_KN_Riffle"	"Macrostemum"	"Macrostemum"	0	19.00	222.00	8.55
"RI DEM"	"RIDEM_370566"	"RIDEM_602"	8/19/2004 0:00:00	2004	8	"RIDEM_KN_Riffle"	"Nigronia"	"Nigronia"	0	2.00	222.00	0.90
"RI DEM"	"RIDEM_370566"	"RIDEM_602"	8/19/2004 0:00:00	2004	8	"RIDEM_KN_Riffle"	"Optioservus"	"Optioservus"	0	29.00	222.00	13.06
"RI DEM"	"RIDEM_370566"	"RIDEM_602"	8/19/2004 0:00:00	2004	8	"RIDEM_KN_Riffle"	"Oulimnius"	"Oulimnius"	0	1.00	222.00	0.45
"RI DEM"	"RIDEM_370566"	"RIDEM_602"	8/19/2004 0:00:00	2004	8	"RIDEM_KN_Riffle"	"Promoresia"	"Promoresia"	0	3.00	222.00	1.35
"RI DEM"	"RIDEM_370566"	"RIDEM_602"	8/19/2004 0:00:00	2004	8	"RIDEM_KN_Riffle"	"Rhyacophila"	"Rhyacophilidae"	0	1.00	222.00	0.45
"RI DEM"	"RIDEM_370566"	"RIDEM_602"	8/19/2004 0:00:00	2004	8	"RIDEM_KN_Riffle"	"Stenelmis"	"Stenelmis"	0	4.00	222.00	1.80
"RI DEM"	"RIDEM_370575"	"RIDEM_1268"	9/6/2007 0:00:00	2007	9	"RIDEM_KN_Riffle"	"Acroneuria"	"Acroneuria"	0	64.00	1824.00	3.50
"RI DEM"	"RIDEM_370575"	"RIDEM_1268"	9/6/2007 0:00:00	2007	9	"RIDEM_KN_Riffle"	"Anchytarsus"	"Anchytarsus"	0	16.00	1824.00	0.87
"RI DEM"	"RIDEM_370575"	"RIDEM_1268"	9/6/2007 0:00:00	2007	9	"RIDEM_KN_Riffle"	"Brachycentrus"	"Brachycentrus"	0	16.00	1824.00	0.87
"RI DEM"	"RIDEM_370575"	"RIDEM_1268"	9/6/2007 0:00:00	2007	9	"RIDEM_KN_Riffle"	"Calopteryx"	"Calopterygidae"	0	32.00	1824.00	1.75
"RI DEM"	"RIDEM_370575"	"RIDEM_1268"	9/6/2007 0:00:00	2007	9	"RIDEM_KN_Riffle"	"Ceratopsyche"	"Ceratopsyche/Hydropsyche"	0	112.00	1824.00	8.77
"RI DEM"	"RIDEM_370575"	"RIDEM_1268"	9/6/2007 0:00:00	2007	9	"RIDEM_KN_Riffle"	"Cheumatopsyche"	"Cheumatopsyche"	0	32.00	1824.00	1.75
"RI DEM"	"RIDEM_370575"	"RIDEM_1268"	9/6/2007 0:00:00	2007	9	"RIDEM_KN_Riffle"	"Goera"	"Goeridae"	0	16.00	1824.00	0.87
"RI DEM"	"RIDEM_370575"	"RIDEM_1268"	9/6/2007 0:00:00	2007	9	"RIDEM_KN_Riffle"	"Hydropsyche"	"Ceratopsyche/Hydropsyche"	0	48.00	1824.00	8.77
"RI DEM"	"RIDEM_370575"	"RIDEM_1268"	9/6/2007 0:00:00	2007	9	"RIDEM_KN_Riffle"	"Maccaffertium"	"Maccaffertium/Stenonema"	0	48.00	1824.00	2.63
"RI DEM"	"RIDEM_370575"	"RIDEM_1268"	9/6/2007 0:00:00	2007	9	"RIDEM_KN_Riffle"	"Micrasema"	"Micrasema"	0	16.00	1824.00	0.87
"RI DEM"	"RIDEM_370575"	"RIDEM_1268"	9/6/2007 0:00:00	2007	9	"RIDEM_KN_Riffle"	"Oecetis"	"Oecetis"	0	16.00	1824.00	0.87
"RI DEM"	"RIDEM_370575"	"RIDEM_1268"	9/6/2007 0:00:00	2007	9	"RIDEM_KN_Riffle"	"Ophiogomphus"	"Gomphidae"	0	32.00	1824.00	1.75
"RI DEM"	"RIDEM_370575"	"RIDEM_1268"	9/6/2007 0:00:00	2007	9	"RIDEM_KN_Riffle"	"Optioservus"	"Optioservus"	0	128.00	1824.00	7.01
"RI DEM"	"RIDEM_370575"	"RIDEM_1268"	9/6/2007 0:00:00	2007	9	"RIDEM_KN_Riffle"	"Oulimnius"	"Oulimnius"	0	32.00	1824.00	1.75
"RI DEM"	"RIDEM_370575"	"RIDEM_1268"	9/6/2007 0:00:00	2007	9	"RIDEM_KN_Riffle"	"Promoresia"	"Promoresia"	0	64.00	1824.00	3.50
"RI DEM"	"RIDEM_370575"	"RIDEM_1268"	9/6/2007 0:00:00	2007	9	"RIDEM_KN_Riffle"	"Rhyacophila"	"Rhyacophilidae"	0	80.00	1824.00	4.38
"RI DEM"	"RIDEM_370575"	"RIDEM_1268"	9/6/2007 0:00:00	2007	9	"RIDEM_KN_Riffle"	"Serratella"	"Serratella"	0	64.00	1824.00	3.50
"RI DEM"	"RIDEM_370575"	"RIDEM_1268"	9/6/2007 0:00:00	2007	9	"RIDEM_KN_Riffle"	"Setodes"	"Setodes"	0	16.00	1824.00	0.87
"RI DEM"	"RIDEM_370575"	"RIDEM_1268"	9/6/2007 0:00:00	2007	9	"RIDEM_KN_Riffle"	"Tricorythodes"	"Tricorythodes"	0	16.00	1824.00	0.87
"USGS"	"USGS_01095220"	"USGS_100746"	8/20/2002 0:00:00	2002	8	"USGS_Surber_Riffle"	"Acroneuria"	"Acroneuria"	0	35.00	12118.00	0.28
"USGS"	"USGS_01095220"	"USGS_100746"	8/20/2002 0:00:00	2002	8	"USGS_Surber_Riffle"	"Antocha"	"Antocha"	0	34.00	12118.00	0.28
"USGS"	"USGS_01095220"	"USGS_100746"	8/20/2002 0:00:00	2002	8	"USGS_Surber_Riffle"	"Atherix lantha"	"Atherix"	0	67.00	12118.00	0.55
"USGS"	"USGS_01095220"	"USGS_100746"	8/20/2002 0:00:00	2002	8	"USGS_Surber_Riffle"	"Baetis"	"Baetis"	0	101.00	12118.00	0.83
"USGS"	"USGS_01095220"	"USGS_100746"	8/20/2002 0:00:00	2002	8	"USGS_Surber_Riffle"	"Boyeria vinosa"	"Aeshnidae"	0	1.00	12118.00	8.25218682950982e-03
"USGS"	"USGS_01095220"	"USGS_100746"	8/20/2002 0:00:00	2002	8	"USGS_Surber_Riffle"	"Brachycentrus numerosus"	"Brachycentrus"	0	68.00	12118.00	0.56
"USGS"	"USGS_01095220"	"USGS_100746"	8/20/2002 0:00:00	2002	8	"USGS_Surber_Riffle"	"Ceratopsyche"	"Ceratopsyche/Hydropsyche"	0	403.00	12118.00	18.29
"USGS"	"USGS_01095220"	"USGS_100746"	8/20/2002 0:00:00	2002	8	"USGS_Surber_Riffle"	"Ceratopsyche sparna"	"Ceratopsyche/Hydropsyche"	0	134.00	12118.00	18.29
"USGS"	"USGS_01095220"	"USGS_100746"	8/20/2002 0:00:00	2002	8	"USGS_Surber_Riffle"	"Chimarra"	"Chimarra"	0	336.00	12118.00	2.77
"USGS"	"USGS_01095220"	"USGS_100746"	8/20/2002 0:00:00	2002	8	"USGS_Surber_Riffle"	"Coenagrionidae"	"Coenagrionidae"	0	101.00	12118.00	0.83
"USGS"	"USGS_01095220"	"USGS_100746"	8/20/2002 0:00:00	2002	8	"USGS_Surber_Riffle"	"Cricotopus"	"Cricotopus"	0	302.00	12118.00	3.04
"USGS"	"USGS_01095220"	"USGS_100746"	8/20/2002 0:00:00	2002	8	"USGS_Surber_Riffle"	"Cricotopus bicinctus"	"Cricotopus"	0	67.00	12118.00	3.04
"USGS"	"USGS_01095220"	"USGS_100746"	8/20/2002 0:00:00	2002	8	"USGS_Surber_Riffle"	"Dolophilodes distinctus"	"Dolophilodes"	0	34.00	12118.00	0.28
"USGS"	"USGS_01095220"	"USGS_100746"	8/20/2002 0:00:00	2002	8	"USGS_Surber_Riffle"	"Epeorus"	"Epeorus"	0	34.00	12118.00	0.28
"USGS"	"USGS_01095220"	"USGS_100746"	8/20/2002 0:00:00	2002	8	"USGS_Surber_Riffle"	"Eukiefferiella"	"Eukiefferiella"	0	34.00	12118.00	0.28
"USGS"	"USGS_01095220"	"USGS_100746"	8/20/2002 0:00:00	2002	8	"USGS_Surber_Riffle"	"Eurylophella"	"Eurylophella"	0	269.00	12118.00	2.21
"USGS"	"USGS_01095220"	"USGS_100746"	8/20/2002 0:00:00	2002	8	"USGS_Surber_Riffle"	"Glossosoma"	"Glossosoma"	0	235.00	12118.00	1.93
"USGS"	"USGS_01095220"	"USGS_100746"	8/20/2002 0:00:00	2002	8	"USGS_Surber_Riffle"	"Gomphidae"	"Gomphidae"	0	67.00	12118.00	0.55
"USGS"	"USGS_01095220"	"USGS_100746"	8/20/2002 0:00:00	2002	8	"USGS_Surber_Riffle"	"Hemerodromia"	"Empididae"	0	134.00	12118.00	1.10
"USGS"	"USGS_01095220"	"USGS_100746"	8/20/2002 0:00:00	2002	8	"USGS_Surber_Riffle"	"Hexatoma"	"Hexatoma"	0	2.00	12118.00	0.01
"USGS"	"USGS_01095220"	"USGS_100746"	8/20/2002 0:00:00	2002	8	"USGS_Surber_Riffle"	"Hyalella"	"Hyalella"	0	34.00	12118.00	0.28
"USGS"	"USGS_01095220"	"USGS_100746"	8/20/2002 0:00:00	2002	8	"USGS_Surber_Riffle"	"Hydropsyche"	"Ceratopsyche/Hydropsyche"	0	1445.00	12118.00	18.29
"USGS"	"USGS_01095220"	"USGS_100746"	8/20/2002 0:00:00	2002	8	"USGS_Surber_Riffle"	"Hydropsyche betteni"	"Ceratopsyche/Hydropsyche"	0	235.00	12118.00	18.29
"USGS"	"USGS_01095220"	"USGS_100746"	8/20/2002 0:00:00	2002	8	"USGS_Surber_Riffle"	"Isonychia"	"Isonychiidae"	0	2.00	12118.00	0.01
"USGS"	"USGS_01095220"	"USGS_100746"	8/20/2002 0:00:00	2002	8	"USGS_Surber_Riffle"	"Leptophlebiidae"	"Leptophlebiidae"	0	34.00	12118.00	0.56
"USGS"	"USGS_01095220"	"USGS_100746"	8/20/2002 0:00:00	2002	8	"USGS_Surber_Riffle"	"Leuctra"	"Leuctridae"	0	34.00	12118.00	0.28
"USGS"	"USGS_01095220"	"USGS_100746"	8/20/2002 0:00:00	2002	8	"USGS_Surber_Riffle"	"Lumbriculidae"	"Lumbriculidae"	0	34.00	12118.00	0.28
"USGS"	"USGS_01095220"	"USGS_100746"	8/20/2002 0:00:00	2002	8	"USGS_Surber_Riffle"	"Margaritifera margaritifera"	"Margaritifera margaritifera"	0	1.00	12118.00	8.25218682950982e-03
"USGS"	"USGS_01095220"	"USGS_100746"	8/20/2002 0:00:00	2002	8	"USGS_Surber_Riffle"	"Micropsectra"	"Micropsectra"	0	168.00	12118.00	1.38
"USGS"	"USGS_01095220"	"USGS_100746"	8/20/2002 0:00:00	2002	8	"USGS_Surber_Riffle"	"Microtendipes"	"Microtendipes"	0	202.00	12118.00	1.66
"USGS"	"USGS_01095220"	"USGS_100746"	8/20/2002 0:00:00	2002	8	"USGS_Surber_Riffle"	"Naididae"	"Naididae"	0	134.00	12118.00	1.10
"USGS"	"USGS_01095220"	"USGS_100746"	8/20/2002 0:00:00	2002	8	"USGS_Surber_Riffle"	"Neophylax"	"Neophylax"	0	1.00	12118.00	8.25218682950982e-03
"USGS"	"USGS_01095220"	"USGS_100746"	8/20/2002 0:00:00	2002	8	"USGS_Surber_Riffle"	"Nigronia serricornis"	"Nigronia"	0	70.00	12118.00	0.57
"USGS"	"USGS_01095220"	"USGS_100746"	8/20/2002 0:00:00	2002	8	"USGS_Surber_Riffle"	"Oecetis"	"Oecetis"	0	67.00	12118.00	0.55
"USGS"	"USGS_01095220"	"USGS_100746"	8/20/2002 0:00:00	2002	8	"USGS_Surber_Riffle"	"Optioservus"	"Optioservus"	0	235.00	12118.00	2.21
"USGS"	"USGS_01095220"	"USGS_100746"	8/20/2002 0:00:00	2002	8	"USGS_Surber_Riffle"	"Optioservus ovalis"	"Optioservus"	0	34.00	12118.00	2.21
"USGS"	"USGS_01095220"	"USGS_100746"	8/20/2002 0:00:00	2002	8	"USGS_Surber_Riffle"	"Oulimnius"	"Oulimnius"	0	67.00	12118.00	0.55
"USGS"	"USGS_01095220"	"USGS_100746"	8/20/2002 0:00:00	2002	8	"USGS_Surber_Riffle"	"Oxyethira"	"Oxyethira"	0	34.00	12118.00	0.28
"USGS"	"USGS_01095220"	"USGS_100746"	8/20/2002 0:00:00	2002	8	"USGS_Surber_Riffle"	"Parachaetocladius"	"Parachaetocladius"	0	67.00	12118.00	0.55
"USGS"	"USGS_01095220"	"USGS_100746"	8/20/2002 0:00:00	2002	8	"USGS_Surber_Riffle"	"Paraleptophlebia"	"Leptophlebiidae"	0	34.00	12118.00	0.56
"USGS"	"USGS_01095220"	"USGS_100746"	8/20/2002 0:00:00	2002	8	"USGS_Surber_Riffle"	"Parametriocnemus"	"Parametriocnemus"	0	101.00	12118.00	0.83
"USGS"	"USGS_01095220"	"USGS_100746"	8/20/2002 0:00:00	2002	8	"USGS_Surber_Riffle"	"Perlesta"	"Perlesta"	0	34.00	12118.00	0.28
"USGS"	"USGS_01095220"	"USGS_100746"	8/20/2002 0:00:00	2002	8	"USGS_Surber_Riffle"	"Pisidiidae"	"Pisidiidae"	0	101.00	12118.00	2.50
"USGS"	"USGS_01095220"	"USGS_100746"	8/20/2002 0:00:00	2002	8	"USGS_Surber_Riffle"	"Pisidium"	"Pisidiidae"	0	202.00	12118.00	2.50
"USGS"	"USGS_01095220"	"USGS_100746"	8/20/2002 0:00:00	2002	8	"USGS_Surber_Riffle"	"Polypedilum"	"Polypedilum"	0	34.00	12118.00	0.28
"USGS"	"USGS_01095220"	"USGS_100746"	8/20/2002 0:00:00	2002	8	"USGS_Surber_Riffle"	"Promoresia"	"Promoresia"	0	1277.00	12118.00	13.03
"USGS"	"USGS_01095220"	"USGS_100746"	8/20/2002 0:00:00	2002	8	"USGS_Surber_Riffle"	"Promoresia tardella"	"Promoresia"	0	302.00	12118.00	13.03
"USGS"	"USGS_01095220"	"USGS_100746"	8/20/2002 0:00:00	2002	8	"USGS_Surber_Riffle"	"Psephenus herricki"	"Psephenus"	0	134.00	12118.00	1.10
"USGS"	"USGS_01095220"	"USGS_100746"	8/20/2002 0:00:00	2002	8	"USGS_Surber_Riffle"	"Psilotreta"	"Odontoceridae"	0	34.00	12118.00	0.28
"USGS"	"USGS_01095220"	"USGS_100746"	8/20/2002 0:00:00	2002	8	"USGS_Surber_Riffle"	"Pycnopsyche"	"Limnephilidae"	0	34.00	12118.00	0.28
"USGS"	"USGS_01095220"	"USGS_100746"	8/20/2002 0:00:00	2002	8	"USGS_Surber_Riffle"	"Rheocricotopus"	"Rheocricotopus"	0	34.00	12118.00	0.28
"USGS"	"USGS_01095220"	"USGS_100746"	8/20/2002 0:00:00	2002	8	"USGS_Surber_Riffle"	"Rheotanytarsus"	"Rheotanytarsus"	0	739.00	12118.00	6.09
"USGS"	"USGS_01095220"	"USGS_100746"	8/20/2002 0:00:00	2002	8	"USGS_Surber_Riffle"	"Rhyacophila"	"Rhyacophilidae"	0	235.00	12118.00	1.94
"USGS"	"USGS_01095220"	"USGS_100746"	8/20/2002 0:00:00	2002	8	"USGS_Surber_Riffle"	"Rhyacophila fuscula"	"Rhyacophilidae"	0	1.00	12118.00	1.94
"USGS"	"USGS_01095220"	"USGS_100746"	8/20/2002 0:00:00	2002	8	"USGS_Surber_Riffle"	"Stenelmis"	"Stenelmis"	0	134.00	12118.00	1.93
"USGS"	"USGS_01095220"	"USGS_100746"	8/20/2002 0:00:00	2002	8	"USGS_Surber_Riffle"	"Stenelmis crenata"	"Stenelmis"	0	101.00	12118.00	1.93
"USGS"	"USGS_01095220"	"USGS_100746"	8/20/2002 0:00:00	2002	8	"USGS_Surber_Riffle"	"Thienemannimyia"	"Thienemannimyia"	0	67.00	12118.00	0.55
"USGS"	"USGS_01095220"	"USGS_100746"	8/20/2002 0:00:00	2002	8	"USGS_Surber_Riffle"	"Tribelos"	"Tribelos"	0	34.00	12118.00	0.28
"USGS"	"USGS_01095220"	"USGS_100746"	8/20/2002 0:00:00	2002	8	"USGS_Surber_Riffle"	"Tvetenia"	"Tvetenia"	0	302.00	12118.00	2.49
"USGS"	"USGS_01095220"	"USGS_117916"	8/18/2003 0:00:00	2003	8	"USGS_Surber_Riffle"	"Ablabesmyia"	"Ablabesmyia"	0	25.00	7536.00	0.33
"USGS"	"USGS_01095220"	"USGS_117916"	8/18/2003 0:00:00	2003	8	"USGS_Surber_Riffle"	"Baetis"	"Baetis"	0	50.00	7536.00	0.66
"USGS"	"USGS_01095220"	"USGS_117916"	8/18/2003 0:00:00	2003	8	"USGS_Surber_Riffle"	"Boyeria vinosa"	"Aeshnidae"	0	1.00	7536.00	0.01
"USGS"	"USGS_01095220"	"USGS_117916"	8/18/2003 0:00:00	2003	8	"USGS_Surber_Riffle"	"Brachycentrus appalachia"	"Brachycentrus"	0	25.00	7536.00	1.67
"USGS"	"USGS_01095220"	"USGS_117916"	8/18/2003 0:00:00	2003	8	"USGS_Surber_Riffle"	"Brachycentrus numerosus"	"Brachycentrus"	0	101.00	7536.00	1.67
"USGS"	"USGS_01095220"	"USGS_117916"	8/18/2003 0:00:00	2003	8	"USGS_Surber_Riffle"	"Ceratopsyche sparna"	"Ceratopsyche/Hydropsyche"	0	126.00	7536.00	17.72
